"F2_word_count":numerical,"F2_char_count":numerical,"F2_distinct_word_count":numerical,"F2_vocab_richness":numerical,"F2_func_word_count_1":numerical,"F2_func_word_count_2":numerical,"F2_func_word_count_3":numerical,"F2_func_word_count_4":numerical,"F2_func_word_count_5":numerical,"F2_func_word_count_6":numerical,"F2_func_word_count_7":numerical,"F2_func_word_count_8":numerical,"F2_func_word_count_9":numerical,"F2_func_word_count_10":numerical,"F2_func_word_count_11":numerical,"F2_func_word_count_12":numerical,"F2_func_word_count_13":numerical,"F2_func_word_count_14":numerical,"F2_func_word_count_15":numerical,"F2_func_word_count_16":numerical,"F2_func_word_count_17":numerical,"F2_func_word_count_18":numerical,"F2_total_function_words_per_word_count":numerical,class:categorical
135,875,87,0.154286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,12652,374,0.14559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,10473,507,0.144658,12,4,2,0,1,1,2,2,2,0,0,0,0,0,0,6,2,0,0.022442,1
68,423,59,0.160757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,253,38,0.166008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,3984,331,0.168173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,155,16,0.148387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.043478,0
130,809,93,0.160692,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.038462,1
136,1429,110,0.095171,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.022059,0
84,505,73,0.166337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,7549,568,0.150616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0.005277,0
36,216,28,0.166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027778,1
557,3501,270,0.159097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,782,90,0.153453,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.025,0
69,517,52,0.133462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,155,16,0.148387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.043478,0
62,467,46,0.132762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,8646,705,0.140296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,296,45,0.172297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,461,46,0.151844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1200,106,0.136667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006098,0
1953,12223,694,0.159781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.001024,0
172,1120,102,0.153571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,9130,470,0.149398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,969,82,0.141383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,508,68,0.177165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,55,12,0.218182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,155,16,0.148387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.043478,0
1177,9852,544,0.119468,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0.005947,0
58,417,48,0.139089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,3978,322,0.148316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,3062,243,0.148269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.002203,0
27,167,26,0.161677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,982,75,0.107943,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018868,0
63,342,54,0.184211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,894,71,0.146532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,146,25,0.171233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,108,18,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,822,92,0.150852,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0.032258,0
77,517,67,0.148936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.012987,0
69,517,52,0.133462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,388,49,0.175258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1137,7711,532,0.147452,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0.006157,0
372,2371,161,0.156896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,3629,200,0.152384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,403,55,0.168734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.029412,1
67,507,51,0.13215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,656,72,0.170732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,8455,588,0.163572,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.010846,0
48,290,41,0.165517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,668,87,0.163174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,9846,449,0.112127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,621,46,0.119163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,21684,1160,0.159103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00087,0
36,216,28,0.166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027778,1
64,483,48,0.132505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,7821,510,0.158803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7036,63922,2774,0.110072,0,1,1,0,31,1,0,0,0,0,0,0,0,0,3,5,2,0,0.006254,0
757,4717,401,0.160483,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.005284,0
84,560,60,0.15,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0.071429,1
22,131,22,0.167939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,578,53,0.15917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,147,21,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,443,69,0.191874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,292,33,0.143836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,123,11,0.146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,17541,983,0.163047,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.000699,0
185,1168,133,0.15839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,699,88,0.153076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2771,172,0.158427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.002278,0
2532,17125,1085,0.147854,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395,0
20,101,18,0.19802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,241,35,0.157676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,499,52,0.136273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1123,115,0.152271,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.017544,1
22,158,18,0.139241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,483,48,0.132505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1025,73,0.147317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,185,30,0.172973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,6464,442,0.152382,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0.007107,0
1022,6495,394,0.157352,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.003914,0
173,1027,106,0.168452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,138,17,0.137681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,488,61,0.161885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,74,11,0.148649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,2164,152,0.160351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1072,72,0.097015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.009615,0
399,2545,212,0.156778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002506,0
547,3288,264,0.166363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,417,58,0.165468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,5961,469,0.154001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,300,39,0.156667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,996,112,0.189759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,583,60,0.15952,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.086022,1
118,717,91,0.164575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,11002,561,0.131158,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0.003465,0
247,1541,123,0.160286,14,8,0,0,0,0,2,3,0,2,0,1,1,0,0,1,2,0,0.137652,1
261,1689,128,0.154529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,108,19,0.194444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,520,63,0.142308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.013514,0
26,168,26,0.154762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,205,24,0.136585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,655,72,0.155725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,452,55,0.161504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,187,22,0.128342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1234,137,0.166126,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.014634,0
105,700,81,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009524,0
94,661,71,0.142209,4,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0.085106,1
183,1224,75,0.14951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1117,119,0.155774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,6770,540,0.162186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000911,0
15,80,15,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1341,135,0.1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004762,0
14,78,14,0.179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,538,54,0.133829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,5189,301,0.153401,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0.023869,0
105,666,68,0.157658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,431,68,0.185615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,62,12,0.209677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,243,35,0.168724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1136,109,0.151408,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.023256,1
167,1060,116,0.157547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,290,47,0.175862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,788,70,0.152284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,189,33,0.174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,74,11,0.148649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,366,47,0.161202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,6067,442,0.166474,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00297,0
45,292,37,0.15411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,988,111,0.190283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,2175,149,0.16092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,8164,578,0.150661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000813,0
